CAP,Comune,Regione,Latitudine,Longitudine
65124,Pescara,Abruzzi,42.4584,14.2028
65125,Pescara,Abruzzi,42.4584,14.2028
65125,Pescara Colli,Abruzzi,42.4584,14.2028
65126,Pescara,Abruzzi,42.4584,14.2028
65127,Pescara,Abruzzi,42.4584,14.2028
65128,Pescara,Abruzzi,42.4584,14.2028
65129,Pescara,Abruzzi,42.4584,14.2028
65129,Pineta Di Pescara,Abruzzi,42.45,14.2333
65131,Fontanelle,Abruzzi,42.4244,14.0518
65132,San Silvestro,Abruzzi,42.4333,14.2333
65132,Pescara,Abruzzi,42.4584,14.2028
64010,Civitella Del Tronto,Abruzzi,42.773,13.6763
64010,Torano Nuovo,Abruzzi,42.823,13.7773
64010,Ancarano,Abruzzi,42.8377,13.7466
64010,Villa Lempa,Abruzzi,42.7934,13.6443
64010,Pietralta,Abruzzi,42.71,13.4468
64010,Santo Stefano Di Torricella Sicura,Abruzzi,42.6546,13.6038
64010,Santo Stefano,Abruzzi,42.6546,13.6038
64010,Cesano,Abruzzi,42.8043,13.5357
64010,Valle Castellana,Abruzzi,42.7361,13.4971
64010,Villa Passo,Abruzzi,42.7801,13.6522
64010,Rocche Di Civitella,Abruzzi,42.7501,13.6596
64010,San Vito,Abruzzi,42.7918,13.5512
64010,Controguerra,Abruzzi,42.854,13.8177
64010,Ripe Civitella Del Tronto,Abruzzi,42.7562,13.6371
64010,Pascellata,Abruzzi,42.7006,13.4964
64010,Rocca Santa Maria,Abruzzi,42.7586,13.6366
64010,Ponzano,Abruzzi,42.779,13.7059
64010,Villa Favale,Abruzzi,42.7586,13.6366
64010,Ioanella,Abruzzi,42.6642,13.6219
64010,Cerqueto Del Tronto,Abruzzi,42.7952,13.6163
64010,Leofara,Abruzzi,42.7422,13.5512
64010,Colonnella,Abruzzi,42.8723,13.8699
64010,Torricella Sicura,Abruzzi,42.659,13.6572
64011,Alba Adriatica,Abruzzi,42.8318,13.9259
64012,Sant'Onofrio,Abruzzi,42.7615,13.7374
64012,Campli,Abruzzi,42.7268,13.6869
64012,Campovalano,Abruzzi,42.7276,13.6619
64012,Piancarani,Abruzzi,42.7325,13.7265
64012,Garrufo Di Campli,Abruzzi,42.737,13.6572
64012,Paterno,Abruzzi,42.7527,13.7187
64012,Villa Paterno,Abruzzi,42.7397,13.6981
64013,Corropoli,Abruzzi,42.8272,13.8347
64014,Villa Rosa Di Martinsicuro,Abruzzi,42.8506,13.9202
64014,Martinsicuro,Abruzzi,42.8803,13.9133
64014,Villa Rosa,Abruzzi,42.8506,13.9202
64015,Nereto,Abruzzi,42.8155,13.8199
64016,Sant'Egidio Alla Vibrata,Abruzzi,42.8171,13.7216
64016,Faraone,Abruzzi,42.81,13.6978
64016,Villa Mattoni,Abruzzi,42.81,13.6978
64016,Faraone Nuovo,Abruzzi,42.803,13.6739
64016,Paolantonio,Abruzzi,42.81,13.6978
64018,Tortoreto,Abruzzi,42.8037,13.9135
64018,Tortoreto Lido,Abruzzi,42.7996,13.9421
64018,Salino,Abruzzi,42.7857,13.914
64020,Villa Zaccheo,Abruzzi,42.6971,13.8477
64020,Zaccheo,Abruzzi,42.6971,13.8477
64020,Pagliare,Abruzzi,42.6437,13.9517
64020,Casemolino,Abruzzi,42.6973,13.828
64020,Canzano,Abruzzi,42.6456,13.8041
64020,Bellante Stazione,Abruzzi,42.7065,13.8395
64020,Morro D'Oro,Abruzzi,42.6629,13.9213
64020,Petriccione,Abruzzi,42.6982,13.8386
64020,Ripattoni,Abruzzi,42.6772,13.8454
64020,Valle Canzano,Abruzzi,42.6589,13.7936
64020,Bellante,Abruzzi,42.7442,13.8023
64020,Castelnuovo Vomano,Abruzzi,42.6293,13.85
64020,Castelbasso,Abruzzi,42.6453,13.8447
64020,Castellalto,Abruzzi,42.677,13.821
64021,Giulianova,Abruzzi,42.7538,13.9665
64021,Colleranesco,Abruzzi,42.7211,13.9373
64021,Giulianova Spiaggia,Abruzzi,42.7375,13.9519
64023,Notaresco Stazione,Abruzzi,42.7075,13.8777
64023,Montone,Abruzzi,42.7665,13.9217
64023,Mosciano Sant'Angelo,Abruzzi,42.747,13.8889
64024,Notaresco,Abruzzi,42.6574,13.8949
64024,Guardia Vomano,Abruzzi,42.6373,13.8815
64024,Pianura Vomano,Abruzzi,42.6303,13.9155
64025,Scerne Di Pineto,Abruzzi,42.614,14.0461
64025,Pineto,Abruzzi,42.6088,14.0664
64025,Scerne,Abruzzi,42.6475,14.0379
64025,Borgo Santa Maria Immacolata,Abruzzi,42.6117,14.0455
64025,Mutignano,Abruzzi,42.5879,14.0347
64026,Cologna Paese,Abruzzi,42.6944,13.9492
64026,San Giovanni,Abruzzi,42.654,13.9861
64026,Santa Lucia Di Roseto Degli Abruzzi,Abruzzi,42.6465,13.9637
64026,Roseto Degli Abruzzi,Abruzzi,42.6716,14.0148
64026,Cologna Spiaggia,Abruzzi,42.7215,13.9831
64026,Cologna,Abruzzi,42.6731,13.9786
64026,Montepagano,Abruzzi,42.6768,13.9897
64026,Santa Lucia,Abruzzi,42.6465,13.9637
64027,Poggio Morello,Abruzzi,42.7829,13.874
64027,Garrufo,Abruzzi,42.737,13.6572
64027,Sant'Omero,Abruzzi,42.7901,13.7891
64028,Silvi Marina,Abruzzi,42.5634,14.0878
64028,Pianacce,Abruzzi,42.5559,14.0881
64028,Silvi,Abruzzi,42.5498,14.1176
64028,San Silvestro,Abruzzi,42.6453,13.7266
64030,Basciano,Abruzzi,42.5964,13.7356
64030,Montefino,Abruzzi,42.5455,13.8848
64030,Castel Castagna,Abruzzi,42.5429,13.7164
64030,Villa Bozza,Abruzzi,42.5604,13.9217
64031,Arsita,Abruzzi,42.5027,13.7852
64032,Casoli Di Atri,Abruzzi,42.6172,13.9791
64032,Casoli,Abruzzi,42.6172,13.9791
64032,Treciminiere,Abruzzi,42.5487,14.0544
64032,San Giacomo,Abruzzi,42.5962,13.9236
64032,San Giacomo D'Atri,Abruzzi,42.5984,13.9674
64032,Fontanelle,Abruzzi,42.6176,13.9256
64032,Santa Margherita,Abruzzi,42.607,13.9443
64032,Atri,Abruzzi,42.5764,13.989
64032,Santa Margherita Di Atri,Abruzzi,42.607,13.9443
64033,Bisenti,Abruzzi,42.5288,13.7995
64034,Appignano,Abruzzi,42.5454,13.8497
64034,Castiglione Messer Raimondo,Abruzzi,42.5319,13.8795
64035,Castilenti,Abruzzi,42.5333,13.9171
64035,Villa San Romualdo,Abruzzi,42.551,13.9454
64036,Scorrano,Abruzzi,42.5918,13.8204
64036,Cellino Attanasio,Abruzzi,42.5857,13.8605
64037,Montegualtieri,Abruzzi,42.6154,13.8217
64037,Poggio Delle Rose,Abruzzi,42.5711,13.8105
64037,Cermignano,Abruzzi,42.5913,13.7954
64039,Val Vomano,Abruzzi,42.6082,13.7568
64039,Penna Sant'Andrea,Abruzzi,42.594,13.7721
64040,Cortino,Abruzzi,42.6219,13.5077
64040,Padula,Abruzzi,42.6334,13.4702
64040,Pagliaroli,Abruzzi,42.6323,13.5416
64041,Colledoro,Abruzzi,42.5155,13.7302
64041,Castelli,Abruzzi,42.4848,13.712
64042,Ornano Grande,Abruzzi,42.5341,13.6517
64042,Colledara,Abruzzi,42.5392,13.6756
64042,Villa Petto,Abruzzi,42.5682,13.7172
64043,Crognaleto,Abruzzi,42.5877,13.4889
64043,Tottea,Abruzzi,42.5533,13.4659
64043,San Giorgio,Abruzzi,42.5939,13.5339
64043,Macchia Vomano,Abruzzi,42.5672,13.5172
64043,San Giorgio Di Crognaleto,Abruzzi,42.5939,13.5339
64043,Cervaro,Abruzzi,42.5819,13.4752
64043,Cesacastina,Abruzzi,42.5884,13.4473
64043,Nerito,Abruzzi,42.5476,13.4776
64043,Poggio Umbricchio,Abruzzi,42.5609,13.5525
64044,Cerqueto,Abruzzi,42.5461,13.5654
64044,Fano Adriano,Abruzzi,42.5523,13.5376
64045,Fano A Corno,Abruzzi,42.4899,13.6169
64045,Isola Del Gran Sasso D'Italia,Abruzzi,42.5032,13.6572
64045,San Gabriele Dell'Addolorata,Abruzzi,42.504,13.6332
64045,Forca Di Valle,Abruzzi,42.519,13.6313
64045,Cerchiara,Abruzzi,42.5037,13.6273
64046,Montorio Al Vomano,Abruzzi,42.5812,13.6371
64046,Leognano,Abruzzi,42.5827,13.6797
64046,Cusciano,Abruzzi,42.5695,13.5851
64046,Collevecchio Di Montorio,Abruzzi,42.5966,13.663
64047,Intermesoli,Abruzzi,42.5352,13.5415
64047,Pietracamela,Abruzzi,42.5234,13.5543
64049,Chiarino,Abruzzi,42.5505,13.6391
64049,Azzinano,Abruzzi,42.5562,13.6323
64049,Tossicia,Abruzzi,42.5447,13.646
64100,Piano D'Accio,Abruzzi,42.6838,13.7577
64100,Nepezzano,Abruzzi,42.6899,13.7565
64100,Villa Vomano,Abruzzi,42.6134,13.7641
64100,Spiano,Abruzzi,42.6072,13.6672
64100,Valle San Giovanni,Abruzzi,42.6215,13.6181
64100,Forcella,Abruzzi,42.6232,13.7689
64100,San Nicolo' A Tordino,Abruzzi,42.6965,13.7971
64100,Varano,Abruzzi,42.6167,13.6
64100,Castagneto,Abruzzi,42.6704,13.6468
64100,Poggio San Vittorino,Abruzzi,42.666,13.7778
64100,Miano,Abruzzi,42.6191,13.7071
64100,Villa Ripa,Abruzzi,42.6327,13.6571
64100,Tordinia,Abruzzi,42.6327,13.6571
64100,Teramo,Abruzzi,42.6612,13.699
64100,Colle Santa Maria,Abruzzi,42.7594,13.9058
64100,Cartecchio,Abruzzi,42.6574,13.7201
64100,Frondarola,Abruzzi,42.621,13.6489
64100,Sant'Atto,Abruzzi,42.7073,13.8071
64100,Colleminuccio,Abruzzi,42.6882,13.7165
64100,Colleatterrato Alto,Abruzzi,42.6798,13.7297
75010,Peschiera,Basilicata,40.3591,16.4964
75010,Craco,Basilicata,40.3799,16.4371
75010,Grottole,Basilicata,40.6033,16.3783
75010,Garaguso,Basilicata,40.5487,16.2283
75010,Aliano,Basilicata,40.3136,16.2298
75010,Calciano,Basilicata,40.588,16.1924
75010,Cirigliano,Basilicata,40.3938,16.1719
75010,Miglionico,Basilicata,40.5676,16.4996
75010,San Mauro Forte,Basilicata,40.4833,16.2515
75010,Gorgoglione,Basilicata,40.3953,16.1446
75010,Oliveto Lucano,Basilicata,40.5355,16.1855
75011,Accettura,Basilicata,40.491,16.158
75012,Metaponto Lido,Basilicata,40.3591,16.8341
75012,Metaponto,Basilicata,40.3714,16.8112
75012,Bernalda,Basilicata,40.4126,16.6892
75012,Serra Marina,Basilicata,40.4445,16.7809
75013,Macchia,Basilicata,40.4683,16.503
75013,Borgo Macchia,Basilicata,40.4846,16.4778
75013,Ferrandina,Basilicata,40.5008,16.4526
75014,Grassano,Basilicata,40.6346,16.2779
75015,Pisticci,Basilicata,40.3902,16.5592
75015,Marconia,Basilicata,40.3635,16.6882
75015,Pisticci Scalo,Basilicata,40.4205,16.5493
75016,Pomarico,Basilicata,40.528,16.5271
75017,Salandra,Basilicata,40.5267,16.3204
75018,Stigliano,Basilicata,40.4024,16.2298
75019,Calle,Basilicata,40.683,16.1327
75019,Tricarico,Basilicata,40.6146,16.1426
75020,Nova Siri Scalo,Basilicata,40.1318,16.6359
75020,Recoleta,Basilicata,40.2511,16.6539
75020,Nova Siri,Basilicata,40.1482,16.5398
75020,Scanzano Jonico,Basilicata,40.2509,16.6982
75020,Nova Siri Stazione,Basilicata,40.1955,16.632
75021,Colobraro,Basilicata,40.1884,16.4248
75022,Irsina,Basilicata,40.7502,16.2382
75022,Taccone,Basilicata,40.798,16.1622
75023,Montalbano Jonico,Basilicata,40.2859,16.5696
75024,Montescaglioso,Basilicata,40.5502,16.6654
75025,Policoro,Basilicata,40.2128,16.6779
75026,Rotondella,Basilicata,40.1714,16.5249
75027,San Giorgio Lucano,Basilicata,40.1113,16.3893
75028,Caprarico,Basilicata,40.3077,16.4044
75028,Tursi,Basilicata,40.2465,16.4714
75028,Gannano,Basilicata,40.3248,16.4264
75029,Valsinni,Basilicata,40.171,16.4439
75100,Matera,Basilicata,40.666,16.6046
75100,La Martella,Basilicata,40.6625,16.5355
75100,Venusio,Basilicata,40.6642,16.5701
85010,Campomaggiore,Basilicata,40.5659,16.0725
85010,Brindisi Montagna,Basilicata,40.6095,15.9398
85010,Pignola,Basilicata,40.5741,15.7829
85010,Madonna Del Pantano,Basilicata,40.5668,15.7699
85010,Banzi,Basilicata,40.8606,16.0098
85010,Albano Di Lucania,Basilicata,40.5861,16.0371
85010,Abriola,Basilicata,40.5075,15.8131
85010,Rifreddo,Basilicata,40.5736,15.8218
85010,Pantano,Basilicata,40.2025,16.2111
85010,Castelmezzano,Basilicata,40.5283,16.0458
85010,Calvello,Basilicata,40.4748,15.8509
85010,Gallicchio,Basilicata,40.7393,15.7911
85010,San Chirico Nuovo,Basilicata,40.6776,16.0789
85010,Missanello,Basilicata,40.2831,16.1665
85010,Guardia Perticara,Basilicata,40.3617,16.0984
85010,Vaglio Basilicata,Basilicata,40.6664,15.9143
85010,Anzi,Basilicata,40.5166,15.9246
85010,Cancellara,Basilicata,40.7307,15.9247
85010,Pietrapertosa,Basilicata,40.5173,16.0624
85010,Armento,Basilicata,40.3066,16.0655
85011,Acerenza,Basilicata,40.7939,15.9381
85012,Corleto Perticara,Basilicata,40.3821,16.0392
85013,Genzano Di Lucania,Basilicata,40.8459,16.0312
85014,Laurenzana,Basilicata,40.4591,15.9707
85015,Oppido Lucano,Basilicata,40.6418,15.8079
85016,Pietragalla,Basilicata,40.7457,15.874
85016,San Giorgio,Basilicata,40.7715,15.798
85017,Tolve,Basilicata,40.6942,16.0163
85018,Trivigno,Basilicata,40.5802,15.9886
85020,Sterpito,Basilicata,40.8649,15.6778
85020,Maschito,Basilicata,40.9089,15.8295
85020,Filiano,Basilicata,40.8104,15.7098
85020,Dragonetti,Basilicata,40.8297,15.7158
85020,Avigliano Scalo,Basilicata,40.8649,15.6778
85020,Rapone,Basilicata,40.8471,15.4982
85020,Sant'Angelo Di Avigliano,Basilicata,40.8649,15.6778
85020,Piano San Nicola,Basilicata,40.8649,15.6778
85020,Scalera,Basilicata,40.8593,15.7192
85020,Montemilone,Basilicata,41.0274,15.9666
85020,Sterpito Di Sopra,Basilicata,40.7877,15.685
85020,Ginestra,Basilicata,40.9309,15.735
85020,Sant'Andrea,Basilicata,40.8981,15.5921
85020,Sterpito Di Sotto,Basilicata,40.7959,15.6831
85020,Ruvo Del Monte,Basilicata,40.8495,15.5422
85020,Sant'Ilario,Basilicata,40.7907,15.6663
85020,Atella,Basilicata,40.8785,15.6523
85020,Lagopesole,Basilicata,40.8034,15.7344
85020,San Giorgio Di Pietragalla,Basilicata,40.7715,15.798
85020,Ripacandida,Basilicata,40.9126,15.726
85020,San Fele,Basilicata,40.8165,15.5404
85020,San Nicola,Basilicata,41.0802,15.6843
85020,Pescopagano,Basilicata,40.8349,15.3995
85021,Castel Lagopesole,Basilicata,40.8034,15.7344
85021,San Cataldo,Basilicata,40.7417,15.6654
85021,Piano Del Conte,Basilicata,40.8289,15.7524
85021,Sant'Angelo,Basilicata,40.7583,15.7922
85021,San Cataldo Di Bella,Basilicata,40.7745,15.7397
85021,Possidente,Basilicata,40.7817,15.7738
85021,Avigliano,Basilicata,40.7329,15.72
85022,Barile,Basilicata,40.9433,15.6717
85023,Forenza,Basilicata,40.8604,15.8546
85024,Lavello,Basilicata,41.0477,15.7891
85024,Gaudiano,Basilicata,41.0477,15.7891
85025,Melfi,Basilicata,40.9957,15.6558
85025,Foggiano,Basilicata,40.9581,15.5739
85025,Leonessa Di Melfi,Basilicata,41.0769,15.6035
85026,Palazzo San Gervasio,Basilicata,40.9316,15.9815
85027,Rapolla,Basilicata,40.975,15.672
85028,Monticchio,Basilicata,40.9362,15.6203
85028,Rionero In Vulture,Basilicata,40.9233,15.6711
85028,Monticchio Bagni,Basilicata,40.9491,15.5694
85029,Venosa,Basilicata,40.9628,15.8128
85030,San Paolo Albanese,Basilicata,40.0357,16.335
85030,Casa Del Conte,Basilicata,40.0877,16.1943
85030,Castronuovo Di Sant'Andrea,Basilicata,40.189,16.1856
85030,Mezzana,Basilicata,40.0877,16.1943
85030,Calvera,Basilicata,40.1487,16.1436
85030,San Chirico Raparo,Basilicata,40.1924,16.0762
85030,San Costantino Albanese,Basilicata,40.0368,16.3048
85030,San Severino Lucano,Basilicata,40.0202,16.1386
85030,Carbone,Basilicata,40.1423,16.0885
85030,San Martino D'Agri,Basilicata,40.2391,16.0522
85030,Villaneto,Basilicata,40.0428,16.1844
85030,Cersosimo,Basilicata,40.047,16.3506
85030,Terranova Di Pollino,Basilicata,39.9777,16.2958
85030,Mezzana Salice,Basilicata,39.9808,16.1766
85031,Frusci,Basilicata,40.1228,15.9541
85031,Castelsaraceno,Basilicata,40.1621,15.9928
85031,Miraldo,Basilicata,40.1424,15.9735
85032,Chiaromonte,Basilicata,40.1232,16.2144
85032,Teana,Basilicata,40.1259,16.1528
85033,Episcopia,Basilicata,40.0748,16.0982
85034,Fardella,Basilicata,40.1138,16.1698
85034,Francavilla In Sinni,Basilicata,40.0814,16.2042
85035,Noepoli,Basilicata,40.087,16.3283
85036,Roccanova,Basilicata,40.2125,16.2043
85037,Sant'Arcangelo,Basilicata,40.2485,16.2705
85037,San Brancato,Basilicata,40.2582,16.2566
85038,Senise,Basilicata,40.1462,16.2887
85039,Spinoso,Basilicata,40.2692,15.9666
85040,Castelluccio Inferiore,Basilicata,40.0015,15.9815
85040,San Costantino,Basilicata,40.073,15.6882
85040,San Costantino Di Rivello,Basilicata,40.073,15.6882
85040,Castelluccio Superiore,Basilicata,40.01,15.9718
85040,Rivello,Basilicata,40.0782,15.758
85040,Viggianello,Basilicata,39.9723,16.0852
85040,Nemoli,Basilicata,40.0676,15.7996
85040,Pedali Di Viggianello,Basilicata,39.9952,16.0603
85042,Lagonegro,Basilicata,40.1278,15.7621
85043,Magnano,Basilicata,40.0551,16.0548
85043,Mileo,Basilicata,40.0589,16.0301
85043,Latronico,Basilicata,40.0891,16.0095
85043,Cerri,Basilicata,39.9941,15.8643
85043,Agromonte,Basilicata,40.0493,15.9897
85044,Lauria Superiore,Basilicata,40.0547,15.8879
85044,Lauria Inferiore,Basilicata,40.0547,15.8879
85044,Seluci,Basilicata,40.0712,15.948
85044,Cogliandrino,Basilicata,40.0939,15.9287
85044,Lauria,Basilicata,40.047,15.8381
85044,Galdo Di Lauria,Basilicata,40.022,15.8786
85044,Pecorone,Basilicata,40.0718,15.8554
85044,Galdo,Basilicata,40.022,15.8786
85046,Massa,Basilicata,39.9838,15.7453
85046,Fiumicello Santa Venere,Basilicata,40.0023,15.7112
85046,Maratea,Basilicata,39.9993,15.7154
85046,Acquafredda,Basilicata,40.0348,15.6746
85046,Maratea Porto,Basilicata,39.9914,15.7096
85047,Moliterno,Basilicata,40.2439,15.8654
85048,Rotonda,Basilicata,39.9521,16.039
85049,Piano Dei Peri,Basilicata,39.9972,15.7927
85049,Trecchina,Basilicata,40.0261,15.7758
85050,Marsicovetere,Basilicata,40.3759,15.8257
85050,Sasso Di Castalda,Basilicata,40.4852,15.6757
85050,Savoia Di Lucania,Basilicata,40.5695,15.5513
85050,Villa D'Agri,Basilicata,40.3543,15.8277
85050,Sant'Angelo Le Fratte,Basilicata,40.5449,15.5616
85050,Grumento Nova,Basilicata,40.2828,15.8888
85050,Tito,Basilicata,40.5837,15.6762
85050,Balvano,Basilicata,40.6495,15.5135
85050,Brienza,Basilicata,40.4775,15.6293
85050,Baragiano,Basilicata,40.68,15.594
85050,Baragiano Scalo,Basilicata,40.695,15.5751
85050,Castelgrande,Basilicata,40.7864,15.4311
85050,Tito Scalo,Basilicata,40.5216,15.6618
85050,Paterno,Basilicata,40.3751,15.7351
85050,Sarconi,Basilicata,40.248,15.8884
85050,Scalo Di Baragiano,Basilicata,40.695,15.5751
85050,Satriano Di Lucania,Basilicata,40.543,15.6402
85051,Sant'Antonio Casalini,Basilicata,40.7321,15.5927
85051,Bella,Basilicata,40.7606,15.541
85052,Marsico Nuovo,Basilicata,40.4236,15.7346
85052,Galaino,Basilicata,40.3827,15.7615
85052,Pergola,Basilicata,40.4308,15.6822
85053,Montemurro,Basilicata,40.2977,15.9918
85054,Capo Di Giano,Basilicata,40.7538,15.4881
85054,Muro Lucano,Basilicata,40.7538,15.4881
85055,Picerno,Basilicata,40.6397,15.6423
85056,Ruoti,Basilicata,40.7166,15.6837
85057,Tramutola,Basilicata,40.3186,15.7875
85058,Vietri Di Potenza,Basilicata,40.6003,15.5079
85058,Mosileo,Basilicata,40.6038,15.475
85059,Viggiano,Basilicata,40.3421,15.8996
85100,Potenza,Basilicata,40.6418,15.8079
85100,Montocchio,Basilicata,40.6724,15.7569
85100,Giuliano,Basilicata,40.6835,15.7727
87010,Torano Castello,Calabria,39.504,16.161
87010,San Basile,Calabria,39.8096,16.1633
87010,Torano Castello Scalo,Calabria,39.6356,16.1353
87010,Rota Greca,Calabria,39.467,16.1141
87010,San Donato Di Ninea,Calabria,39.7116,16.0474
87010,Firmo,Calabria,39.7221,16.1634
87010,Policastrello,Calabria,39.6875,16.0493
87010,Saracena,Calabria,39.7786,16.1591
87010,Santa Maria Le Grotte,Calabria,39.4771,16.1421
87010,Terranova Da Sibari,Calabria,39.6555,16.3398
87010,Frascineto,Calabria,39.8338,16.2638
87010,Regina,Calabria,39.4507,16.1578
87010,San Sosti,Calabria,39.6588,16.0296
87010,Lattarico,Calabria,39.4511,16.127
87010,Acquaformosa,Calabria,39.7228,16.091
87010,Sant'Agata Di Esaro,Calabria,39.6224,15.9829
87010,Malvito,Calabria,39.6011,16.0534
87010,Santa Caterina Albanese,Calabria,39.5859,16.0704
87010,Eianina,Calabria,39.8167,16.2667
87010,Cervicati,Calabria,39.5424,16.1268
87010,Lungro,Calabria,39.7377,16.1259
87010,Ioggi,Calabria,39.5759,16.08
87010,San Martino Di Finita,Calabria,39.4899,16.1097
87010,Mottafollone,Calabria,39.6485,16.0645
87010,Sartano,Calabria,39.5117,16.1792
87010,Civita,Calabria,39.828,16.3134
87011,Lattughelle,Calabria,39.7517,16.3881
87011,Lauropoli,Calabria,39.7833,16.3333
87011,Sibari Stazione,Calabria,39.7517,16.3881
87011,Doria,Calabria,39.7304,16.356
87011,Cassano Allo Ionio,Calabria,39.7814,16.3274
87011,Pianoscafo,Calabria,39.7159,16.4687
87011,Sibari,Calabria,39.7473,16.4551
87012,Castrovillari,Calabria,39.8163,16.2018
87012,Vigne Di Castrovillari,Calabria,39.8163,16.2018
87013,Fagnano Castello,Calabria,39.5716,16.0625
87014,Laino Borgo,Calabria,39.9543,15.9735
87015,Laino Castello,Calabria,39.9363,15.9766
87016,Morano Calabro,Calabria,39.8414,16.1384
87017,Roggiano Gravina,Calabria,39.6179,16.1617
87018,San Marco Argentano,Calabria,39.5573,16.1245
87018,San Marco Roggiano Stazione,Calabria,39.5573,16.1245
87018,San Marco Argentano Stazione,Calabria,39.5573,16.1245
87019,Spezzano Albanese Terme,Calabria,39.6891,16.2916
87019,Spezzano Albanese Stazione,Calabria,39.711,16.2904
87019,Spezzano Albanese,Calabria,39.6685,16.3094
87020,Maiera',Calabria,39.7166,15.8501
87020,Bonifati,Calabria,39.5859,15.9016
87020,Acquappesa,Calabria,39.4957,15.9542
87020,Guardia Piemontese,Calabria,39.4657,15.9997
87020,San Nicola Arcella,Calabria,39.8434,15.7863
87020,Marcellina,Calabria,39.7658,15.8231
87020,Sangineto,Calabria,39.6055,15.9148
87020,Marina Di Tortora,Calabria,39.9229,15.7694
87020,Guardia Piemontese Marina,Calabria,39.4633,15.9812
87020,Acquappesa Marina,Calabria,39.4932,15.9518
87020,Santa Domenica Talao,Calabria,39.8187,15.8538
87020,Orsomarso,Calabria,39.7991,15.9075
87020,Cittadella Del Capo,Calabria,39.5593,15.876
87020,Torrevecchia,Calabria,39.5564,15.8961
87020,Aieta,Calabria,39.9278,15.8235
87020,Guardia Piemontese Terme,Calabria,39.6977,15.8783
87020,Buonvicino,Calabria,39.6888,15.884
87020,Intavolata,Calabria,39.4809,15.9598
87020,Le Crete,Calabria,39.6977,15.8783
87020,Verbicaro,Calabria,39.7608,15.9073
87020,Grisolia,Calabria,39.7254,15.856
87020,Tortora Marina,Calabria,39.9229,15.7694
87020,Granata,Calabria,39.6977,15.8783
87020,Santa Maria Del Cedro,Calabria,39.7462,15.8364
87020,Sangineto Lido,Calabria,39.5871,15.8667
87020,Tortora,Calabria,39.9413,15.8052
87020,Papasidero,Calabria,39.8716,15.9058
87021,Laise,Calabria,39.6288,15.8703
87021,Belvedere Marittimo,Calabria,39.6364,15.8446
87021,Marina Di Belvedere Marittimo,Calabria,39.6326,15.8575
87022,Cetraro,Calabria,39.5166,15.9416
87022,San Filippo,Calabria,39.7847,15.8286
87022,Sant'Angelo,Calabria,39.5559,15.9518
87022,Sant'Angelo Di Cetraro,Calabria,39.5559,15.9518
87022,Cetraro Marina,Calabria,39.517,15.9346
87022,Battendieri,Calabria,39.5047,15.9707
87023,Diamante,Calabria,39.6807,15.8217
87023,Cirella,Calabria,39.714,15.8104
87024,Scarcelli,Calabria,39.4,16.0167
87024,Fuscaldo,Calabria,39.4142,16.0284
87024,Marina Di Fuscaldo,Calabria,39.4242,16.0069
87024,Cariglio,Calabria,39.4333,16.0171
87026,Mormanno,Calabria,39.6348,15.9018
87027,Fosse,Calabria,39.3333,16.0499
87027,Santuario San Francesco,Calabria,39.3614,16.0411
87027,San Miceli,Calabria,39.3877,16.0365
87027,Paola Santuario,Calabria,39.3614,16.0411
87027,Paola Marina,Calabria,39.3614,16.0411
87027,Paola,Calabria,39.3631,16.0369
87028,Praia A Mare,Calabria,39.8941,15.7842
87029,Scalea,Calabria,39.8061,15.7964
87030,San Vincenzo La Costa,Calabria,39.3654,16.1511
87030,Falconara Albanese,Calabria,39.2752,16.0882
87030,Carolei,Calabria,39.2547,16.2198
87030,Cleto,Calabria,39.0902,16.1584
87030,Vadue,Calabria,39.2806,16.2288
87030,Gesuiti,Calabria,39.3589,16.1344
87030,Serra D'Aiello,Calabria,39.09,16.1261
87030,Belsito,Calabria,39.1768,16.2874
87030,Fiumefreddo Bruzio,Calabria,39.2357,16.0706
87030,Domanico,Calabria,39.2169,16.2072
87030,Longobardi,Calabria,39.2106,16.0746
87030,Stazione Di Fiumefreddo Bruzio,Calabria,39.2104,16.1346
87030,Torremezzo,Calabria,39.2687,16.0579
87030,Torremezzo Di Falconara,Calabria,39.2687,16.0579
87030,San Biase,Calabria,39.2242,16.0906
87030,Marina Di Fiumefreddo Bruzio,Calabria,39.2104,16.1346
87030,Malito,Calabria,39.1578,16.2468
87030,Longobardi Marina,Calabria,39.2074,16.0622
87030,Reggio,Calabria,39.2284,16.0613
87030,Scornavacca,Calabria,39.2284,16.0613
87030,Savuto,Calabria,39.0719,16.1645
87030,Savuto Di Cleto,Calabria,39.0719,16.1645
87030,San Pietro In Amantea,Calabria,39.1366,16.1124
87031,Aiello Calabro,Calabria,39.1178,16.1654
87032,Amantea Marina,Calabria,39.0931,16.0862
87032,Corica,Calabria,39.0847,16.0877
87032,Campora San Giovanni,Calabria,39.068,16.0957
87032,Amantea,Calabria,39.1266,16.0751
87033,Vadi,Calabria,39.1617,16.1027
87033,Belmonte Calabro Marina,Calabria,39.1637,16.0661
87033,Belmonte Calabro,Calabria,39.164,16.0821
87034,Grimaldi,Calabria,39.1411,16.2351
87035,Terrati,Calabria,39.1353,16.1422
87035,Lago,Calabria,39.1707,16.1483
87035,Aria Di Lupi,Calabria,39.1567,16.1734
87035,Greci,Calabria,39.1624,16.1333
87036,Santo Stefano,Calabria,39.3473,16.199
87036,Rende,Calabria,39.3315,16.1804
